feature_0,feature_1,feature_2,label
5.448831829968968,4.236547993389047,6.458941130666561,1
0.2021839744032572,8.32619845547938,7.781567509498505,0
1.433532874090464,9.446689170495839,5.218483217500717,1
5.684339488686485,0.18789800436355142,6.176354970758771,0
3.637107709426226,5.701967704178797,4.386015134623204,1
2.4442559200160274,1.5896958364551972,1.1037514116430513,0
8.209932298479352,0.9710127579306127,8.379449074988038,1
2.828069625764096,1.201965612131689,2.9614019752214493,0
6.924721193700199,5.666014542065751,2.653894909394454,1
5.865129348100831,0.20107546187493552,8.289400292173632,0
9.621885451174382,2.48753143519958,5.761573344178369,1
6.063932141279244,0.19193198309333526,3.0157481667454933,0
5.908727612481732,5.743252488495788,6.5320081985713365,1
7.038885835403663,1.0022688731230112,9.194826137446736,0
8.480082293222344,8.073189587250107,5.691007386145933,1
8.55803342392611,0.11714084185001972,3.599780644783639,0
6.214784014997635,5.772285886041676,2.3789282137450862,1
2.0984374897512215,1.8619300588033616,9.443723899839336,0
6.963434888154595,3.777518392924809,1.796036775596348,1
2.1689698439847396,6.630782031001008,2.6332237673715064,0
5.883171135536057,8.310484552361904,6.289818435911487,1
2.13311977367482,5.1820071393066325,0.25662718054531575,0
7.168596811925937,3.9605970280729377,5.65421311858509,1
2.4082877991544684,1.0029394226549782,0.16429629591474204,0
9.774951397444468,8.765052453165907,3.3815895183684566,1
0.1323685775889949,3.4723351793221955,1.4814086094816503,0
0.9784448449403405,8.621915174216833,9.729194890231303,1
0.8110138998799676,4.072411714138074,2.322341421709427,0
7.705807485027762,1.4694664540037505,0.7952208258675575,1
2.7032790523871464,1.314827992911276,0.5537432042119794,0
6.956254456388572,2.835188465821666,3.799269559001205,1
3.708527992178887,1.9705428018563964,4.598558837560073,0
5.100168523182502,5.36177494703452,6.813925106038379,1
1.5941446344895593,6.288984390617004,3.984342586196771,0
0.3330462654669619,9.589827218634735,3.553688484719296,1
2.3274412927905685,6.144647064768743,0.3307459147550562,0
9.742562128180502,9.90345001560894,4.090540953730616,1
0.653042071517802,7.832344383138131,2.883984973314939,0
5.173085172022888,4.240889884358493,5.54687808661419,1
2.326269928297655,3.4851936949256324,8.149664793702474,0
9.920112434144741,2.4942004105645124,1.059061548822322,1
3.7905689607742854,3.7429618332091605,7.487882575401331,0
8.391891222586525,2.3774182601563876,5.023894574892615,1
2.9279403144051885,1.5235470568773046,4.174863747960118,0
9.67794671798502,5.468849016694222,2.748235698675966,1
2.7165276760614585,4.55444149450027,4.017135353795986,0
5.249704422542642,7.5059502292898745,3.3350746579127533,1
4.46135512659202,1.0462788874247408,3.4847598903349706,0
8.792347630313271,5.436780538280952,2.826996509455366,1
4.059423219682837,0.24313199710157773,3.426109843415903,0
5.771402440203418,6.95270005904686,6.719571405958224,1
0.9088573203240946,2.2775950153786093,4.103015626901256,0
9.805801327872825,8.71785734755493,5.027207611453241,1
1.7477200416093996,3.8913467710118574,9.521426972954208,0
9.07875594354326,1.6023046632014326,6.611175115080995,1
0.39615522579517726,0.5994429824957326,0.6107853706678734,0
9.795269293354586,1.7465838539500578,3.279880009080797,1
2.839999767621011,2.38413280924058,5.145127432987567,0
5.910269008704913,6.591764718500283,3.9725674716804207,1
1.4768557820670736,0.6263600305980976,2.4190170420148482,0
7.45398073947293,8.481503803469849,9.358320802167885,1
0.9725799478764063,4.977769078253418,5.810819296720631,0
9.799623263423094,4.2370635345547285,8.571249175045674,1
6.145276998103207,0.7004219014464463,8.224067383556903,0
6.063081330450851,7.032174964672158,6.347863229336948,1
3.650998770600098,1.9056691494006806,0.1912289744868978,0
0.6560486720992564,8.56276179622782,1.6212026070883323,1
1.9959614212011434,4.3298420628118075,5.282340891785358,0
0.2895254902696054,8.956912912102034,3.92568788462151,1
3.645446259967866,5.010631728347521,3.7638915519435123,0
0.813695988533053,8.818965030968323,7.196201578422881,1
2.4768502249231594,3.182335091770624,8.587774682319022,0
9.450267769403913,9.918903291546293,3.7674126696098673,1
2.1645726094420983,1.6604782452124567,9.227566102253654,0
8.442349615530242,1.390727011486128,4.269043602110737,1
3.0419869159940784,0.7535906908334034,4.246630028405929,0
1.1752564290363765,9.758838684185333,9.325612038573404,1
0.3999280190071697,6.39705106075127,4.083029083397448,0
3.519362404956907,8.975427646494055,7.699671862500889,1
1.1242731721231125,2.12434361294041,1.8303329207992114,0
2.082532521214838,9.323939389604943,2.153982043432382,1
1.1566187190501331,7.278881583695115,6.374622773722066,0
2.9288856502701464,7.1505259746516705,4.181092117480008,1
3.7351101415568366,5.156383466512517,8.890599531897287,0
9.233053075587083,2.828368521760829,3.3963104416619916,1
1.8551789752317627,5.326685874713607,3.2626963264937237,0
9.149707703156185,7.317441854328928,7.2754699133152965,1
1.2012018216347597,3.3447374149611484,1.7537206951524387,0
0.9645086069738418,8.634706491935857,5.665061069891627,1
7.255735341014894,0.3855724605899835,7.731100525054192,0
8.13880141920636,1.4038395779934687,2.273624490775018,1
1.6235794791266678,2.9084090665674256,1.7979529083354162,0
8.894479088158665,2.201038607809064,6.228940321857524,1
1.9725947430073765,5.349081983832013,2.9024804255992844,0
7.239413985013259,5.591737821017022,9.222985036674476,1
7.712254629659102,0.12171156943258765,3.228295375480875,0
5.149222019367684,9.384120216943856,2.286465509829455,1
7.087703909410487,0.439754320240906,8.7952148302373,0
7.532401195921769,2.358342241056355,6.204999002799877,1
4.904199084362752,1.8534858697938283,9.95815292959635,0
9.649249408484396,7.193890620039736,3.499928436301689,1
1.418172757014775,3.1673066655345625,6.267064759591049,0
8.532459761585129,4.753247822120824,9.692058717176852,1
0.11355128512192558,5.112217875736866,0.8329097971899924,0
0.006642185902044906,9.416677953897564,2.7832529832011432,1
0.42906190402558164,7.008556494477377,9.132843408854809,0
8.850218512118062,1.0025174407584858,7.589845547523419,1
5.189899203864318,0.6607426385167192,4.72413789171073,0
8.16364305519856,5.525813325105045,8.518085827572431,1
5.831928309905282,0.020646355744217137,1.9891133466685962,0
9.478218871115896,7.285587299494868,3.296511575814126,1
6.837264472760463,1.0244628177193038,3.9702583228267407,0
2.687090287568493,8.002556035835235,9.555683939804208,1
1.98990939925484,3.6747532225192723,7.068718094201221,0
9.114508753507623,2.763371527370494,3.695235401396495,1
0.19462467309300346,3.992223836579093,3.085279595544005,0
8.164210312143558,8.075638041598735,0.5100730882875582,1
1.858167482259957,1.047361066812933,1.1655861242959853,0
1.51230224974085,8.054624374049965,5.861079417411448,1
0.35742682500483736,7.701281241915821,5.02105580724113,0
8.00798599067631,5.488463284661673,4.733262004491432,1
0.5105306469192361,3.312688802927263,3.203262865108316,0
8.310311139953782,6.605361771445402,1.5236448365130972,1
0.5373354735373537,3.9622274466174403,1.6743581945953923,0
7.747476141924986,9.94233083220762,6.147698861442988,1
5.277147255728658,2.3752313798634974,2.713061012584662,0
6.940873750829799,7.811928439623906,1.6892611586456563,1
3.032919214196661,3.558891546408681,8.103020815432323,0
7.665910506061583,6.886834264786805,7.079823546511866,1
5.16123700741093,2.1986077664160697,2.742957038427515,0
5.023932939071011,5.400479636936919,6.455442945794939,1
5.561331794504739,3.180286309603865,9.580671779934349,0
8.87283151235186,7.6506994915814,3.135906117427012,1
2.596002334976195,0.6007796431325796,2.0986047387014195,0
9.980227877581006,5.339779236287958,9.442027179139421,1
4.896849123645492,1.3168728181445688,3.970136667776334,0
7.090508098155446,6.152764266350972,7.924989056089165,1
2.715510954247814,6.075453597907943,5.265840288204692,0
9.021312148042322,4.587228886135026,8.174532636181661,1
3.2147293085420525,4.741848122636218,5.147671040351863,0
6.671688207038235,9.642004194547816,5.314942783313078,1
1.12249992587386,0.4236404709144326,2.277409933472865,0
9.296187394467545,6.672147067866749,7.980790197559974,1
1.9798279993979484,4.04773628957148,6.012771725737763,0
3.1726019724998276,9.792702400358186,6.496564952358356,1
1.9399079760019733,4.8104244810987264,2.982457987055127,0
8.048784485542388,9.983548770992694,8.473076883337349,1
0.6859683475388434,2.2890759972439403,3.5798393686119634,0
2.578216943085364,7.402449976749566,6.283138303739122,1
5.881576704911717,0.34267040352229494,9.985265777083542,0
4.526535292056957,7.1371775900113565,9.154076488518006,1
6.568383469519833,1.0649531377106036,6.509140038575057,0
3.9312241522341704,5.897118179929231,8.815672700724956,1
1.9333464076691398,3.466078106091718,5.065316826226239,0
6.628564785571198,8.45364518667763,7.780388469246989,1
2.7373262938846423,4.620975296274499,6.3836289500067736,0
4.151252548317938,5.199849899533097,4.5180701808448065,1
8.049355721591272,0.6659633223555117,2.3597038524157,0
4.70321282336041,9.596956390292435,2.4029232003016663,1
4.169339521288016,4.00469710294134,6.953464681395298,0
8.180772251738613,6.143462999796308,2.2149017880295774,1
8.526890057422694,0.32775901293363385,2.441570338368794,0
5.1683304038097075,9.829264779958555,1.4405854109084226,1
1.0956969204168931,5.658450954187108,4.202335364726536,0
9.454309703916056,2.9418087987135157,3.5390411017978574,1
1.1556131360031396,2.1727897233783136,7.428982920807213,0
8.345863819712365,2.3797254293463532,7.619265114495991,1
1.9172410992184563,2.7047734094662323,6.1618299061595945,0
3.126898434860351,8.84324226389135,9.585323442450647,1
1.6554561279625546,6.659599186940569,0.8421126471318252,0
4.768013639288602,6.218823913943651,5.287415116994481,1
4.318426506497062,3.20747916044946,0.741245179130241,0
1.44240102021566,8.40016697735278,6.6157764822983385,1
2.7805023830122213,5.469500618445636,2.9361681980341015,0
8.742827749512301,7.047321944166701,6.229683229783043,1
4.877645594977067,0.1331611324646731,6.062619062265414,0
7.840586144671541,7.439378206317415,9.67046791979323,1
3.13695054022317,5.124084820248398,3.017015746396532,0
4.301808576390541,9.090927570285633,1.8736090142632278,1
6.096864651471213,2.126824088118288,4.7661422856732605,0
9.30126362243697,1.812676621478424,4.013882466247205,1
0.8105378863406154,4.807413971602644,4.545898672304828,0
9.550641453735597,5.1892567863716526,8.700997902944218,1
5.228242829238478,0.4444338825955618,1.4584116587085072,0
2.5428813027734396,6.659514107544161,8.167256870298914,1
0.2632133528409153,7.188789152714245,8.256808210194496,0
7.04643698826602,9.229142906324855,6.17035210641125,1
2.8648634831524236,2.8517492813257226,3.559275512159842,0
9.832027382901181,4.4860066201771716,0.4248960823815817,1
8.239900940026955,0.14976260219019433,4.57388698785811,0
5.320924091720286,9.427794095611935,6.442986274656124,1
2.9772294755562134,2.2701777179605784,1.2516165796134293,0
9.634699947451857,3.0496418295772223,9.414392916839432,1
5.537660737060765,1.1389410481136342,7.220245309336796,0
2.9797026415692995,7.092337639507907,7.319302776815359,1
0.276531565053425,6.603385959782225,4.144388731896942,0
5.017731306999452,8.115184706218832,4.76083985968232,1
5.772840145429821,1.6967811557406987,1.594690923411588,0
4.618534421619371,7.26243281306127,4.7487170071400895,1
2.6798868250442007,0.6188916884289575,8.21303477698104,0
1.4545014069886597,7.791109940193555,8.051274852078379,1
6.019436981131124,0.6336900454884831,4.098574499073387,0
2.8757538285757143,7.689989227058564,0.8316477180810911,1
7.578241076908904,0.0007369943310608917,2.5424008917959973,0
3.7554935508454257,5.681622441809498,6.679770724602178,1
0.2719779440792025,3.175036991866854,5.955850196361631,0
1.3426702371782484,8.506279997989658,5.749903272741143,1
2.305946366587215,3.4401017565085388,9.482967516582631,0
4.733857255942951,8.34176256556237,2.3040031430717556,1
4.1443802522852105,3.553798150610512,0.4386242976638255,0
5.358829812761117,6.6763380145846725,8.204621608393737,1
0.2927094010104414,4.3495521902687795,9.082730864154144,0
7.080749334877576,9.219157992485648,2.172756300280083,1
0.4585035510228097,4.638946746593172,6.839796113664752,0
5.613987175911241,7.132460130406766,9.818642170133025,1
2.779353572089586,3.1840293461058753,7.289476961434229,0
3.5600725963490696,9.874349897163631,0.13655406462292574,1
5.698721513148089,2.946502419545467,8.49028634935663,0
6.319041463564266,9.559123093102045,5.850510104238696,1
1.1380819802357156,1.0207172911915185,7.569353251210548,0
5.315677222423986,6.4513853357166004,9.409503298781383,1
4.20910135737091,2.569754591527016,2.6697589868858995,0
9.649279429455298,9.620232533557239,2.1755221028003846,1
5.846628638893966,3.035488506537072,3.2996088376919595,0
9.160509082749911,6.68782542992261,0.7247392424885613,1
0.7807485417830429,3.2321520119473024,9.133921584571569,0
5.2917426971265655,5.428064687528136,7.140537850738863,1
1.762816401400148,2.796787975992202,5.8167984314786185,0
4.813069660698819,6.873517954472738,8.010587110273939,1
5.344320281653596,0.15676116049913924,3.4470217876778806,0
3.2663522962600777,8.216719344295681,5.479066993580314,1
1.2479644789430067,5.802481665713005,8.974333267292597,0
8.329884760556428,5.645971096407215,0.909693392955635,1
4.787726368177081,2.4394081886689145,7.221507657001041,0
8.79417462024168,2.750064007006836,5.005374588031359,1
1.6548322833961315,6.254176103511686,6.2278899410422515,0
8.766818922230481,3.242728755420111,9.246228121426286,1
2.322097551635923,3.5342370324816885,2.62891177010511,0
7.283789963268682,5.167387148180484,7.771927284034406,1
1.418672597402586,3.6180123916913933,3.8163932039592585,0
8.156175864366617,7.5034318703502025,2.8783376214007292,1
8.309087977775759,0.3160544282040556,5.68419042866216,0
7.726041436328025,7.7486544922518785,0.30288410155906775,1
2.1518257924215725,3.3911841403452856,2.7741804183599825,0
0.35107370827145656,9.338463614733145,7.73853891491353,1
0.9671126219202164,6.56938961900144,0.2960082874227188,0
7.540903662487174,7.190770235550295,5.595705341197842,1
0.7880236030946042,7.486557209831396,4.128966169083215,0
9.78796537742149,6.813303587402347,1.6098786131341913,1
6.197720842759777,2.7121653093115983,0.9884595187690437,0
5.112031468396374,7.939083830987601,4.235498168153971,1
1.9157101348646732,6.621742342864505,8.513234378820872,0
2.579587781979187,7.568327604735129,7.331093038467983,1
2.8355771510260386,2.861476039966042,3.1342052273491317,0
3.6725141256017046,9.390783565470986,2.223734692328101,1
5.183377874534339,1.780658862557184,9.72933617280214,0
1.1513785017643186,8.1873908434729,3.5321376705880048,1
4.707321549552316,0.1466582097207081,7.002037687349363,0
9.762733967391181,9.442598201028373,1.397301515397661,1
3.4574584508986463,4.005104635815054,4.1091573429808905,0
1.548694156544791,7.838366908422123,7.149323989195256,1
0.9227959766336158,6.855127190457763,7.160239208835771,0
7.965122557387535,5.58730990806489,3.306170713112795,1
5.395019250274483,1.5851485058039905,4.095268315182661,0
3.897864227871187,5.8429149600549435,3.0420067584686916,1
3.1256274845717757,2.0841401420210834,9.281017724711823,0
6.141750023638414,4.196003634549319,1.9922814642417919,1
2.8834863387833454,2.91361528625992,9.180044020391467,0
4.671085575482106,7.530423900690328,0.05938753683069731,1
0.7614516220153023,1.580597336011924,6.650816241420333,0
5.904214750302634,5.458536352463982,9.39095709549539,1
1.6648113180479807,5.31967344073168,8.241047760631956,0
4.325966430678648,6.598040293907718,0.9448727914238408,1
1.247401878093637,4.617576297529471,4.3434511019848205,0
9.042874658222363,4.493691779610771,1.5060652815522568,1
3.4023123431694557,2.3837076773086996,5.104006108990281,0
2.107106425777696,7.711460970545881,3.290161587235815,1
5.146255360086313,1.3772484577797561,6.490695977908352,0
8.66660574997146,1.0409193213346701,3.056953793966788,1
4.533040523767575,4.343299034266521,2.78468962069366,0
2.665046387489214,9.637488571210465,3.6771261595328584,1
1.0499073930545522,3.926923068823239,5.515699607611761,0
5.927595785429434,7.932593060544021,3.276243490519758,1
3.5635090252202097,0.17747959061762075,6.57519895380428,0
4.576847759296237,8.658437598357477,7.015059521248777,1
1.0784968126068728,3.885892096203356,4.476782909599823,0
4.750601299749311,7.1931656823643415,3.0904958501240243,1
3.316021456671306,3.430669324230867,8.010420278257667,0
9.695823723122514,9.42435620587473,7.354837980254477,1
4.379791291096805,3.7273675143760663,9.357995794399642,0
6.484683580489195,9.621707754778747,1.0620186761913764,1
1.1645228109244143,2.4779645572518874,7.42271569229792,0
9.668005974515538,9.345603745300181,9.215475478121654,1
3.1803028916055465,1.536665427726126,4.444937233583467,0
8.518938450883226,6.596954981260428,8.26683031845896,1
2.935122520864435,0.8177517820756608,6.644912264494156,0
3.375705361260297,8.757651744100993,1.170530991510319,1
0.3801823254250791,1.2838991014788892,0.5579081250085316,0
8.0059749636578,3.650435474567474,2.676840396928765,1
0.24945629811443437,4.153673001912725,6.888991073865137,0
7.743529494802058,5.603737038140752,0.8249350308109338,1
0.5862905888377212,2.001706815505686,6.2292672006598915,0
9.635994443948874,6.117833481601272,3.000318716171253,1
0.8568587472942246,8.096423277988297,9.04943213296823,0
5.7786372426185455,3.307249654946358,8.334788758433763,1
4.459726606003606,1.5578561895406717,5.0464619163299105,0
7.738629651893243,4.056338946232637,5.930331393287639,1
0.887579854194529,5.50578918134944,4.543287263886456,0
7.991832081050435,1.9996658590792427,8.390292259588708,1
0.7679747022711503,2.1435952961809965,7.97237891643355,0
5.704366902119271,6.108727235414362,9.689448200326233,1
0.4762076084981848,5.9559504031795,8.252821895545516,0
5.726329966747499,5.674409403252657,2.0237230493598024,1
1.640043891105587,3.792357544563909,7.473574586765804,0
8.906873919138784,9.687912539451718,1.2446060880994103,1
6.188670389389907,2.4358027110857003,1.7763229007560877,0
8.382864750148153,8.938676520674573,4.0004388668504856,1
1.7408251105366568,4.765403405180947,1.7307226036346834,0
7.342962025844497,7.16975072981546,5.844829937642723,1
3.5259611513765576,2.4054491906389943,5.946476814330426,0
6.340910808965676,5.777309414098256,6.0186797595270844,1
3.045715507819634,0.1368841098409168,2.0991999008691997,0
4.166242149819794,5.426010201202406,5.21913680218495,1
2.298495277936813,3.976672339315541,7.873648145968252,0
5.927912915489683,5.514102691538198,8.135436792839947,1
7.524914090061574,0.06237766446710369,9.843017276705567,0
3.162919638346049,7.306790666385901,1.9967283393019697,1
1.4724767267198968,4.424158153889981,4.940925279881824,0
6.484137022418283,7.354093600258587,7.378812839173014,1
3.8298970236771703,3.8956684847219227,9.202335372777398,0
9.018411698000747,3.515095811182211,2.939912529790484,1
0.979187987907415,5.012363117860135,9.232318371181677,0
1.6035314538048817,9.641009397724625,4.512519614498419,1
0.10180822383938692,2.3787517257520276,4.0318733706808345,0
9.879976996098128,6.142243316266857,3.2266296498497162,1
3.6640990030282525,0.9538035199349248,9.666819873735141,0
9.567513987490006,9.866223213334914,2.9612672735239554,1
3.0596559055389094,3.0547298012438673,8.726019267536065,0
3.36350655296926,7.6545897033240955,9.539157073856089,1
0.9625672462431201,3.7292509626159465,5.425058428622357,0
3.5413936512216084,5.460138896526734,8.12185400181229,1
0.8688029011205078,4.7131720071073255,8.60143500304649,0
7.880353687003,4.959750270792086,9.758464133154728,1
4.371070388905936,4.187884847854902,0.2048659526993446,0
4.744532722181333,9.097412679862698,3.846298160055394,1
3.715344084564789,3.465568522036966,5.158542979015847,0
8.621976301852417,1.8297559358395976,3.15904642828328,1
