feature_0,feature_1,label
0.5488135039273248,0.7151893663724195,1
0.6027633760716439,0.5448831829968969,0
0.4236547993389047,0.6458941130666561,1
0.9636627605010293,0.3834415188257777,0
0.5680445610939323,0.925596638292661,1
0.7781567509498505,0.8700121482468192,0
0.46147936225293185,0.7805291762864555,1
0.5218483217500717,0.4146619399905236,0
0.26455561210462697,0.7742336894342167,1
0.6120957227224214,0.6169339968747569,0
0.359507900573786,0.43703195379934145,1
0.6976311959272649,0.06022547162926983,0
0.31542835092418386,0.3637107709426226,1
0.5701967704178796,0.43860151346232035,0
0.1965823616800535,0.3687251706609641,1
0.8209932298479351,0.09710127579306127,0
0.317983179393976,0.41426299451466997,1
0.5666014542065752,0.2653894909394454,0
0.5759464955561793,0.9292961975762141,1
0.2894060929472011,0.18319136200711683,0
0.7351940221225949,0.9621885451174382,1
0.592041931271839,0.5722519057908734,0
0.2230816326406183,0.952749011516985,1
0.6994792753175043,0.29743695085513366,0
0.4238550485581797,0.6063932141279244,1
0.660173537492685,0.29007760721044407,0
0.13547406422245023,0.29828232595603077,1
0.5699649107012649,0.5908727612481732,0
0.5743252488495788,0.6532008198571336,1
0.6521032700016889,0.43141843543397396,0
0.4358649252656268,0.8919233550156721,1
0.8061939890460857,0.7038885835403663,0
0.10022688731230112,0.9194826137446735,1
0.8073189587250107,0.5691007386145933,0
0.7220555994703479,0.8663823259286292,1
0.9755215050028858,0.855803342392611,0
0.011714084185001972,0.3599780644783639,1
0.729990562424058,0.17162967726144052,0
0.3453516806969027,0.9280812934655909,1
0.7044144019235328,0.03183892953130785,0
0.16469415649791275,0.6214784014997635,1
0.5772285886041676,0.23789282137450862,0
0.5356328030249583,0.589909976354571,1
0.7301220295167696,0.31194499547960186,0
0.18619300588033616,0.9443723899839336,1
0.7395507950492876,0.4904588086175671,0
0.22741462797332324,0.25435648177039294,1
0.3777518392924809,0.1796036775596348,0
0.02467872839133123,0.06724963146324858,1
0.6793927734985673,0.4536968445560453,0
0.5365792111087222,0.8966712930403421,1
0.9903389473967044,0.21689698439847394,0
0.02065099946572868,0.7583786538361414,1
0.6874882763878153,0.21550767711355845,0
0.2074700754411094,0.42468546875150626,1
0.8638556059232314,0.11753185596203308,0
0.14484775934337724,0.48805628064895457,1
0.7653252538069653,0.7486636198505473,0
