feature_0,feature_1,label
0.3834415188257777,0.7917250380826646,1
0.7781567509498505,0.8700121482468192,0
0.6169339968747569,0.9437480785146242,1
0.6976311959272649,0.06022547162926983,0
0.1289262976548533,0.31542835092418386,1
0.9883738380592262,0.10204481074802807,0
0.2532916025397821,0.4663107728563063,1
0.6563295894652734,0.1381829513486138,0
0.09710127579306127,0.8379449074988039,1
0.9767610881903371,0.604845519745046,0
0.1201965612131689,0.29614019752214493,1
0.5666014542065752,0.2653894909394454,0
0.18319136200711683,0.5865129348100832,1
0.6778165367962301,0.27000797319216485,0
0.29743695085513366,0.8137978197024772,1
0.8817353618548528,0.6925315900777659,0
0.30157481667454933,0.660173537492685,1
0.5699649107012649,0.5908727612481732,0
0.43141843543397396,0.896546595851063,1
0.8061939890460857,0.7038885835403663,0
0.06916699545513805,0.6974287731445636,1
0.9755215050028858,0.855803342392611,0
0.17162967726144052,0.5210366062041293,1
0.7936977033574206,0.22392468806038013,0
0.03183892953130785,0.16469415649791275,1
0.9342139979247938,0.613965955965896,0
0.31194499547960186,0.3982210622160919,1
0.7395507950492876,0.4904588086175671,0
0.06724963146324858,0.6793927734985673,1
0.9903389473967044,0.21689698439847394,0
0.38346389417189797,0.5883171135536057,1
0.6874882763878153,0.21550767711355845,0
0.21331197736748198,0.5182007139306632,1
0.8638556059232314,0.11753185596203308,0
0.39605970280729375,0.565421311858509,1
0.7653252538069653,0.7486636198505473,0
0.5844760689557689,0.961936378547229,1
0.9774951397444468,0.8765052453165908,0
0.01323685775889949,0.34723351793221957,1
0.3685846061296175,0.13690027168559893,0
0.08110138998799676,0.40724117141380733,1
0.7255943642105788,0.011427458625031028,0
0.08960303423860538,0.6720478073539145,1
0.8605511738287938,0.7270442627113283,0
0.45614056680047965,0.6832813355476804,1
0.7786953959411034,0.7774075618487531,0
0.272821902424467,0.3708527992178887,1
0.799795884570618,0.07695644698663273,0
0.03536243575549092,0.43040243950806123,1
0.2775960977317661,0.1288605654663202,0
0.4569114216457658,0.8820414102298896,1
0.9040443929009577,0.6900250201912274,0
0.16053882248525642,0.7963914745173317,1
0.8577226441935546,0.45722345335385706,0
0.15941446344895593,0.6288984390617004,1
0.3553688484719296,0.3567068904025429,0
0.23274412927905685,0.6144647064768743,1
0.13105523121525775,0.01203622289765427,0
0.16295442604660537,0.6387617573665293,1
0.7832344383138131,0.2883984973314939,0
0.4240889884358493,0.554687808661419,1
0.9249669119531921,0.046007310887296926,0
0.1059061548822322,0.9509526110553941,1
0.23780724253903884,0.171853099047643,0
0.23774182601563876,0.5023894574892614,1
0.9402096893547673,0.7507648618863519,0
0.5922304187618368,0.8967611582244098,1
0.455444149450027,0.40171353537959864,0
0.37303486388074747,0.5249704422542643,1
0.8623185468359024,0.04869029597552854,0
0.3484759890334971,0.7400975256176825,1
0.5436780538280952,0.2826996509455366,0
0.3726790698209955,0.5305372145627818,1
0.6222310588397949,0.2790679482285984,0
0.5887396099702882,0.9627703198402424,1
0.5098071966215841,0.33396486959680916,0
0.5199523745708382,0.6939564109345475,1
0.6188261682413765,0.13346147093493443,0
0.03603381742856948,0.17477200416093996,1
0.4402637528294918,0.0764867690302854,0
0.05994429824957326,0.06107853706678734,1
0.6725823112965214,0.5289399290308832,0
0.32798800090807967,0.6803486660150015,1
0.2839999767621011,0.238413280924058,0
0.3374773817642399,0.9704936935959776,1
0.97622566345382,0.8897936564455402,0
0.24190170420148482,0.4322814811812986,1
0.11732048038481102,0.10700414019379156,0
0.14780867669727238,0.6849344386835594,1
0.2415570400399184,0.16902540612916128,0
0.11583400130088528,0.45705876133136736,1
0.4037927406673345,0.39981214000933074,0
0.43176012765431926,0.6145276998103207,1
0.7263424644178352,0.5369230010823904,0
0.6063081330450851,0.7032174964672158,1
0.8671671591051991,0.029190234848913255,0
0.01912289744868978,0.5181498137911743,1
0.22139644629277222,0.10001406092155518,0
0.559682405823448,0.7734555444490305,1
0.7592824517166681,0.3645446259967866,0
0.26090449938105975,0.4959702953734696,1
0.6128667531169923,0.0813695988533053,0
0.5495005727952714,0.9308187172979732,1
0.3719187485124613,0.0013833499989991394,0
0.3361022663998874,0.8806781230470796,1
0.9661474456271714,0.7918795696309013,0
0.16604782452124567,0.9227566102253654,1
0.7781715954502542,0.8442349615530241,0
0.156383348867963,0.3041986915994078,1
0.568217593669845,0.24655693981115612,0
0.24217859412608544,0.2503982128535728,1
0.4083029083397448,0.3774065725888873,0
0.3519362404956907,0.8975427646494055,1
0.7452329600321291,0.5269074490521803,0
0.06355377483615843,0.20825325212148382,1
0.8028933715613342,0.15914623694224284,0
0.6374622773722066,0.8119385616910193,1
0.41810921174800086,0.17295135427115638,0
0.5156383466512517,0.8890599531897286,1
0.9195074069058207,0.7104557595044916,0
0.3589952783396321,0.9371170419405177,1
0.8735568272907714,0.4918922317083445,0
0.3573468796779544,0.9149707703156186,1
0.7955903685432131,0.34453046075431226,0
0.5678460014775075,0.6211692473670547,1
0.8108386151289514,0.3481919427465201,0
0.11589846882587973,0.8998667430000302,1
0.8634706491935857,0.5665061069891627,0
0.3145732950042872,0.6573189166171418,1
0.7255735341014894,0.03855724605899835,0
0.042924190608832014,0.33307203447431877,1
0.2981873596630641,0.1509348973110416,0
0.310839977143316,0.7186263903411519,1
0.853606042296272,0.8894479088158666,0
0.3165007454536064,0.482584241712101,1
0.7348137746305611,0.17649938888906014,0
0.19725947430073765,0.5349081983832014,1
0.9217190668708333,0.805263855579175,0
0.49236140669088413,0.8738321783347182,1
0.7368531616807855,0.09767636744772412,0
0.01006369565609333,0.47582619585722274,1
0.5200814166356731,0.03066104832571792,0
0.10747256776880454,0.2875445022805615,1
0.48945863543469814,0.2436778752812322,0
0.18534858697938283,0.995815292959635,1
0.9438508573508195,0.9649249408484396,0
0.3167306665534563,0.6267064759591049,1
0.2656325475414473,0.01350870662671888,0
0.23277267218111208,0.3106292182913063,1
0.7049480619227595,0.4186368635700265,0
0.1858976028554975,0.6915081078315353,1
0.6394627744740102,0.5206777914825536,0
0.7008556494477377,0.9132843408854808,1
0.6150580206350962,0.5524390589916331,0
0.8281466132166949,0.985108679337132,1
0.472413789171073,0.43825594697170356,0
0.16368426115164847,0.44137414333248615,1
0.9062314197872842,0.8163643055198561,0
0.11052229405266056,0.6308318084098038,1
0.95612315955996,0.3304405726028439,0
0.2687090287568493,0.8002556035835235,1
0.7510322995349188,0.15597792803445654,0
0.01809635820147515,0.5905853790479337,1
0.9838538296816167,0.6973302508300515,0
0.1355484331085064,0.720265852504758,1
0.7068718094201221,0.6495342241752968,0
0.3695235401396495,0.3798939037860174,1
0.8882650405440435,0.8603106783434196,0
0.051007308828755815,0.6271607114618583,1
0.7732591260670232,0.5676927488368441,0
0.11861551836576589,0.9382561369639623,1
0.1858167482259957,0.1047361066812933,0
0.4248539212016895,0.664197105081149,1
0.2781165127648617,0.16931269054360076,0
0.5120807159237846,0.9717630761139511,1
0.5983159693646871,0.11891694214601356,0
0.5736097469668154,0.955046681006283,1
0.8877008357273198,0.638609177641413,0
0.502105580724113,0.7861884994650608,1
0.800798599067631,0.5488463284661673,0
0.10231681588759423,0.292177365167522,1
0.8451540869957204,0.3827642192427715,0
0.15236448365130972,0.9960712710101872,1
0.6211403254603832,0.09781016147905275,0
0.05373354735373537,0.396222744661744,1
0.8830775973191353,0.9665751069241639,0
0.3421038752037887,0.8234717190675371,1
0.9824448830007099,0.40044853473592334,0
0.5323203282585608,0.7031890160156643,1
0.5775900900433487,0.07527727983273447,0
0.7396325011799493,0.9568705691056464,1
0.9440324664280993,0.03669141786941299,0
0.2742957038427515,0.7018404829444163,1
0.6455442945794939,0.3448565866227481,0
0.48714812691737464,0.9903685221395796,1
0.8986376684082662,0.5371701279487074,0
0.12208560683646719,0.2596002334976195,1
0.2987503108519409,0.2550637853166394,0
0.10668244680271344,0.4087738294698373,1
0.8847648222993799,0.7019775951661972,0
0.10398807754342043,0.9078984575106281,1
0.8356460375834757,0.48345899817102334,0
0.5379457791519024,0.937663093964562,1
0.7690469943201406,0.6778949696185212,0
0.47418481226362175,0.5147671040351863,1
0.37441398387974,0.3538190325726409,0
0.03042651533700591,0.19362329040249648,1
0.9296187394467544,0.6672147067866749,0
0.19798279993979484,0.40477362895714797,1
0.8754513240932963,0.07382628156424853,0
0.3109303803440895,0.4984347858624524,1
0.4810424481098726,0.2982457987055127,0
0.3502712073448542,0.9197379807712738,1
0.5468681788063412,0.3401007461241111,0
0.4351419865163296,0.5909267255335692,1
0.7689194362148217,0.8565674676693013,0
0.034267040352229494,0.9985265777083543,1
0.3730545293052032,0.19685205466531375,0
0.7137177590011357,0.9154076488518006,1
0.9906516926063994,0.19889221776744814,0
0.39312241522341707,0.5897118179929232,1
0.1816223946456883,0.11222431582828851,0
0.6294612270091522,0.7321422191397015,1
0.845364518667763,0.7780388469246989,0
0.00036734375145786036,0.2737326293884642,1
0.5199849899533098,0.45180701808448065,0
0.07799281787582457,0.8049355721591271,1
0.6716898576108536,0.470321282336041,0
0.4562225019615531,0.5961844467792436,1
0.851198471715004,0.771077346815188,0
0.43125784684189816,0.6726271392574619,1
0.7674657630849425,0.5168330403809708,0
0.11646325416191616,0.1631817055141207,1
0.9006752388088651,0.7698715146690553,0
0.23125495297968846,0.3078740979600233,1
0.8080493403229045,0.9270205687863958,0
0.19600075428073904,0.286329546873449,1
0.426593909598879,0.024548116523977592,0
0.08044851553740051,0.6012277576745202,1
0.8907643464500933,0.8061241514404441,0
0.27047734094662323,0.6161829906159595,1
0.884324226389135,0.9585323442450648,0
0.4768013639288602,0.6218823913943651,1
0.17820095493926813,0.17117204815515852,0
0.5439214998029848,0.979324537264369,1
0.3685989199435754,0.21927938520306756,0
0.5611209274297748,0.8365471806191977,1
0.9682043910905087,0.22619630084200637,0
0.028362934230075076,0.5592483000339074,1
0.9559617507082513,0.9582793338421058,0
0.01331611324646731,0.6062619062265414,1
0.8748423619393388,0.5556626252724074,0
0.3154651571670559,0.599581346373995,1
0.9301263622436969,0.1812676621478424,0
0.13314819153576818,0.9178766169931135,1
0.9550641453735598,0.5189256786371652,0
0.19419420761346906,0.4131347717827648,1
0.60018442398144,0.22500159467716208,0
0.08353058855531703,0.9371230205317796,1
0.8167256870298913,0.6071806401301921,0
0.5584100265458799,0.7181865260891839,1
0.8256808210194495,0.7468338109353565,0
0.704643698826602,0.9229142906324854,1
0.28648634831524233,0.2851749281325723,0
0.009247994223699374,0.9277530793237041,1
0.9832027382901181,0.4486006620177172,0
0.457388698785811,0.6443971409505681,1
0.6090938979435434,0.18511638887923054,0
0.1663246137196387,0.5526864711082139,1
0.9634699947451857,0.3049641829577222,0
0.17633290746448915,0.9417421432655166,1
0.731930277681536,0.3422263312509606,0
0.480107807145184,0.6438640367225967,1
0.5231559899920758,0.25052058641717856,0
0.2715502900064757,0.46185344216193713,1
0.8527361578939424,0.35020195195657644,0
0.37966644320667897,0.5715501954169343,1
0.7791109940193555,0.8051274852078378,0
0.39618455999532054,0.6019436981131123,1
0.6867833676432891,0.28757538285757145,0
0.04928525907355852,0.9334558911487183,1
0.5323360708973223,0.11495214963711486,0
0.6679770724602178,0.84083024241225,1
0.8048229649897223,0.71337040541456,0
0.3175036991866854,0.5955850196361631,1
0.4884424667302759,0.13426702371782484,0
0.7046646536082916,0.9682117713312417,1
0.3954107209186417,0.23059463665872149,0
0.24599060595658673,0.583137978473822,1
0.6104897350200319,0.5456289245734854,0
0.18420430651882713,0.23718963205167587,1
0.7083602670365968,0.3927589459044728,0
0.11492434998823198,0.7240725264090636,1
0.8168251414784377,0.5395366051096308,0
0.5383684384690157,0.572450218156556,1
0.5902799217288169,0.31144939554220064,0
0.4212733963164108,0.926265880140584,1
0.7236230943988581,0.2889067713573552,0
0.01923205935154848,0.569872151314809,1
0.5388770043211097,0.1145881696756057,0
0.5850510104238695,0.9674006017456545,1
0.6037829038425656,0.38582796974253164,0
0.5756340728609814,0.6143675117683143,1
0.8012734198599218,0.05029106314738907,0
0.5301993630119022,0.9514108146164075,1
0.49178403563557693,0.1311162289671456,0
0.46304438152129135,0.916050908274991,1
0.9949019073529632,0.7456665838750144,0
0.36632437083075464,0.5291742697126566,1
0.28351378229303437,0.2630787802965846,0
0.1762816401400148,0.2796787975992202,1
0.8207342620964065,0.9238783025113612,0
0.015676116049913924,0.3447021787677881,1
0.42261007383104854,0.3266352296260078,0
0.5802481665713005,0.8974333267292596,1
0.5645971096407215,0.0909693392955635,0
0.24394081886689145,0.7221507657001041,1
0.5345089400057921,0.42455295605800947,0
0.2750064007006836,0.5005374588031359,1
0.9905391939211878,0.5714974464624556,0
0.16548322833961315,0.6254176103511686,1
0.42746140569325586,0.0009032855212496305,0
0.2515227381686128,0.876681892223048,1
0.44986153390757877,0.22712881689932363,0
0.3805828679202846,0.4785758584818498,1
0.35342370324816885,0.262891177010511,0
0.37193477984906886,0.9444741644379346,1
0.8113794039634867,0.8156175864366617,0
0.18621159518672326,0.18839952278280425,1
0.8866832208474523,0.8309087977775759,0
0.053662906291589096,0.5874885247317233,1
0.40694640027158935,0.0445096271486205,0
0.810290763069436,0.9504860360377839,1
0.7190770235550296,0.5595705341197842,0
0.3815222070708323,0.867580851341647,1
0.8762619382503131,0.253916666989189,0
0.3779764739828766,0.9787965377421489,1
0.966737743843486,0.5347081744165934,0
0.09884595187690437,0.402908444731893,1
0.6946109034163818,0.043270676442196176,0
0.47166406620494905,0.7023391426917073,1
0.8513234378820872,0.23556720050497482,0
0.5316058181086445,0.6493727306293858,1
0.31342052273491317,0.19085000416415399,0
0.36725141256017046,0.9390783565470986,1
0.6621836528441697,0.5809958186732397,0
0.46509178414375885,0.8339346694541027,1
0.878594237524952,0.5066888439148206,0
0.7571297778090657,0.9863290630015888,1
0.5006770213261564,0.07208015736151685,0
0.4060373025327685,0.454386298099938,1
0.8825859737322465,0.08020666233007856,0
0.3457458450898646,0.40051046358150544,1
0.2846940663904305,0.1548694156544791,0
0.6327656411063102,0.7925551673304461,1
0.5080443388649867,0.46109400030335734,0
